DD /7 	FNSTSW m2byte 	M	W		S.*	S.C0 S.C1 S.C2 S.C3			V	V	FPU	fnstsw		Store FPU status word at m2byte without checking for pending unmasked floating-point exceptions.
DF E0 	FNSTSW AX 		W		S.*	S.C0 S.C1 S.C2 S.C3			V	V	FPU	fnstsw		Store FPU status word in AX register without checking for pending unmasked floating-point exceptions.
														
D8 /4 	FSUB m32fp 	M	R	ST(0)	ST(0) S.C1	S.C0 S.C2 S.C3			V	V	FPU	fsubs		Subtract m32fp from ST(0) and store result in ST(0).
DC /4 	FSUB m64fp 	M	R	ST(0)	ST(0) S.C1	S.C0 S.C2 S.C3			V	V	FPU	fsubl		Subtract m64fp from ST(0) and store result in ST(0).
D8 E0 +i 	FSUB ST(0), ST(i) 	TO	RW, R		S.C1	S.C0 S.C2 S.C3			V	V	FPU	fsub		Subtract ST(i) from ST(0) and store result in ST(0).
DC E0 +i 	FSUB ST(i), ST(0) 	OT	RW, R		S.C1	S.C0 S.C2 S.C3			V	V	FPU	fsub		Subtract ST(0) from ST(i) and store result in ST(i).
DE E0 +i 	FSUBP ST(i), ST(0) 	OT	RW, R		S.C1	S.C0 S.C2 S.C3			V	V	FPU	fsubp		Subtract ST(0) from ST(i), store result in ST(i), and pop register stack.
DE E1 	FSUBP 			ST(0) ST(1)	ST(1) S.C1	S.C0 S.C2 S.C3			V	V	FPU	fsubp		Subtract ST(0) from ST(1), store result in ST(1), and pop register stack.
DA /4 	FISUB m32int 	M	R	ST(0)	ST(0) S.C1	S.C0 S.C2 S.C3			V	V	FPU	fisubl		Subtract m32int from ST(0) and store result in ST(0).
DE /4 	FISUB m16int 	M	R	ST(0)	ST(0) S.C1	S.C0 S.C2 S.C3			V	V	FPU	fisub		Subtract m16int from ST(0) and store result in ST(0).
														
D8 /5 	FSUBR m32fp 	M	R	ST(0)	ST(0) S.C1	S.C0 S.C2 S.C3			V	V	FPU	fsubrs		Subtract ST(0) from m32fp and store result in ST(0).
DC /5 	FSUBR m64fp 	M	R	ST(0)	ST(0) S.C1	S.C0 S.C2 S.C3			V	V	FPU	fsubrl		Subtract ST(0) from m64fp and store result in ST(0).
D8 E8 +i 	FSUBR ST(0), ST(i) 	TO	RW, R		S.C1	S.C0 S.C2 S.C3			V	V	FPU	fsubr		Subtract ST(0) from ST(i) and store result in ST(0).
DC E8 +i 	FSUBR ST(i), ST(0) 	OT	RW, R		S.C1	S.C0 S.C2 S.C3			V	V	FPU	fsubr		Subtract ST(i) from ST(0) and store result in ST(i).
DE E8 +i 	FSUBRP ST(i), ST(0) 	OT	RW, R		S.C1	S.C0 S.C2 S.C3			V	V		fsubrp		Subtract ST(i) from ST(0), store result in ST(i), and pop register stack.
DE E9	FSUBRP 			ST(0) ST(1)	ST(1) S.C1	S.C0 S.C2 S.C3			V	V	FPU	fsubrp		Subtract ST(1) from ST(0), store result in ST(1), and pop register stack.
DA /5 	FISUBR m32int 	M	R	ST(0)	ST(0) S.C1	S.C0 S.C2 S.C3			V	V	FPU	fisubrl		Subtract ST(0) from m32int and store result in ST(0).
DE /5 	FISUBR m16int 	M	R	ST(0)	ST(0) S.C1	S.C0 S.C2 S.C3			V	V	FPU	fisubr		Subtract ST(0) from m16int and store result in ST(0).
														
D9 E4 	FTST 			ST(0)	S.C0 S.C1 S.C2 S.C3				V	V	FPU	ftst		Compare ST(0) with 0.0.
														
DD E0 +i 	FUCOM ST(i) 	O	R	ST(0)	S.C0 S.C1 S.C2 S.C3				V	V	FPU	fucom		Compare ST(0) with ST(i).
DD E1 	FUCOM 			ST(0) ST(1)	S.C0 S.C1 S.C2 S.C3				V	V	FPU	fucom		Compare ST(0) with ST(1).
DD E8 +i 	FUCOMP ST(i) 	O	R	ST(0)	S.C0 S.C1 S.C2 S.C3				V	V	FPU	fucomp		Compare ST(0) with ST(i) and pop register stack.
DD E9 	FUCOMP 			ST(0) ST(1)	S.C0 S.C1 S.C2 S.C3				V	V	FPU	fucomp		Compare ST(0) with ST(1) and pop register stack.
DA E9 	FUCOMPP 			ST(0) ST(1)	S.C0 S.C1 S.C2 S.C3				V	V	FPU	fucompp		Compare ST(0) with ST(1) and pop register stack twice.
														
D9 E5 	FXAM 			ST(0)	S.C0 S.C1 S.C2 S.C3				V	V	FPU	fxam		Classify value or number in ST(0).
														
D9 C8 +i 	FXCH ST(i) 	O	RW	ST(0)	ST(0) S.C1	S.C0 S.C2 S.C3			V	V	FPU	fxch		Exchange the contents of ST(0) and ST(i).
D9 C9 	FXCH 			ST(0) ST(1)	ST(0) ST(1) S.C1	S.C0 S.C2 S.C3			V	V	FPU	fxch		Exchange the contents of ST(0) and ST(1).
														
0F AE /1 	FXRSTOR m512byte	M	R		ST(*) MM* XMM* CS DS				V	V	FPU FXSR	fxrstor		Restore the x87 FPU, MMX, XMM, and MXCSR register state from m512byte.
REX.W+ 0F AE /1	FXRSTOR64 m512byte	M	R		ST(*) MM* XMM*				V	NE	FPU FXSR	fxrstor64		Restore the x87 FPU, MMX, XMM, and MXCSR register state from m512byte.
														
0F AE /0 	FXSAVE m512byte	M	W	ST(*) MM* XMM* M.* CS DS					V	V	FPU FXSR	fxsave		Save the x87 FPU, MMX, XMM, and MXCSR register state to m512byte.
REX.W+ 0F AE /0	FXSAVE64 m512byte	M	W	ST(*) MM* XMM* M.*					V	NE	FPU FXSR	fxsave64		Save the x87 FPU, MMX, XMM, and MXCSR register state to m512byte.
														
D9 F4 	FXTRACT			ST(0)	ST(0) S.C1	S.C0 S.C2 S.C3			V	V	FPU	fxtract		Separate value in ST(0) into exponent and significand, store exponent in ST(0), and push the significand onto the register stack.
														
D9 F1 	FYL2X 			ST(0) ST(1)	ST(1) S.C1	S.C0 S.C2 S.C3			V	V	FPU	fyl2x		Replace ST(1) with (ST(1) * log2ST(0)) and pop the register stack.
														
D9 F9 	FYL2XP1 			ST(0) ST(1)	ST(1) S.C1	S.C0 S.C2 S.C3			V	V	FPU	fyl2xp1		Replace ST(1) with ST(1) * log2(ST(0) + 1.0) and pop the register stack.
														
66 0F 7C /r 	HADDPD xmm1, xmm2/m128	RM	RW, R						V	V	PNI	haddpd		Horizontal add packed double-precision floating-point values from xmm2/m128 to xmm1.
VEX.NDS.128.66.0F.WIG 7C /r	VHADDPD xmm1, xmm2, xmm3/m128	RVM	Z, R, R						V	V	AVX	vhaddpd		Horizontal add packed double-precision floating-point values from xmm2 and xmm3/mem.
VEX.NDS.256.66.0F.WIG 7C /r	VHADDPD ymm1, ymm2, ymm3/m256	RVM	W, R, R						V	V	AVX	vhaddpd		Horizontal add packed double-precision floating-point values from ymm2 and ymm3/mem.
														
F2 0F 7C /r 	HADDPS xmm1, xmm2/m128	RM	RW, R						V	V	PNI	haddps		Horizontal add packed single-precision floating-point values from xmm2/m128 to xmm1.
VEX.NDS.128.F2.0F.WIG 7C /r	VHADDPS xmm1, xmm2, xmm3/m128	RVM	Z, R, R						V	V	AVX	vhaddps		Horizontal add packed single-precision floating-point values from xmm2 and xmm3/mem.
VEX.NDS.256.F2.0F.WIG 7C /r	VHADDPS ymm1, ymm2, ymm3/m256	RVM	W, R, R						V	V	AVX	vhaddps		Horizontal add packed single-precision floating-point values from ymm2 and ymm3/mem.
														
F4 	HLT 						NO	YES	V	V				Halt
														
66 0F 7D /r 	HSUBPD xmm1, xmm2/m128	RM	RW, R						V	V	PNI	hsubpd		Horizontal subtract packed double-precision floating-point values from xmm2/m128 to xmm1.
VEX.NDS.128.66.0F.WIG 7D /r 	VHSUBPD xmm1, xmm2, xmm3/m128 	RVM	Z, R, R						V	V	AVX	vhsubpd		Horizontal subtract packed double-precision floating-point values from xmm2 and xmm3/mem.
VEX.NDS.256.66.0F.WIG 7D /r 	VHSUBPD ymm1, ymm2, ymm3/m256 	RVM	W, R, R						V	V	AVX	vhsubpd		Horizontal subtract packed double-precision floating-point values from ymm2 and ymm3/mem.
														
F2 0F 7D /r 	HSUBPS xmm1, xmm2/m128	RM	RW, R						V	V	PNI	hsubps		Horizontal subtract packed single-precision floating-point values from xmm2/m128 to xmm1.
VEX.NDS.128.F2.0F.WIG 7D /r	VHSUBPS xmm1, xmm2, xmm3/m128	RVM	Z, R, R						V	V	AVX	vhsubps		Horizontal subtract packed single-precision floating-point values from xmm2 and xmm3/mem.
VEX.NDS.256.F2.0F.WIG 7D /r	VHSUBPS ymm1, ymm2, ymm3/m256	RVM	W, R, R						V	V	AVX	vhsubps		Horizontal subtract packed single-precision floating-point values from ymm2 and ymm3/mem.
														
F6 /7 	IDIV r/m8 	M	R	AX	AX	E.CF E.OF E.SF E.ZF E.AF E.PF			V	V		idivb		Signed divide AX by r/m8, with result stored in: AL = Quotient, AH = Remainder.
REX+ F6 /7 	IDIV r/m8	M	R	AX	AX	E.CF E.OF E.SF E.ZF E.AF E.PF			V	NE		idivb		Signed divide AX by r/m8, with result stored in AL = Quotient, AH = Remainder.
F7 /7 	IDIV r/m16 	M	R	AX DX	AX DX	E.CF E.OF E.SF E.ZF E.AF E.PF			V	V		idivw		Signed divide DX:AX by r/m16, with result stored in AX = Quotient, DX = Remainder.
F7 /7 	IDIV r/m32 	M	R	EAX EDX	RAX RDX	E.CF E.OF E.SF E.ZF E.AF E.PF			V	V		idivl		Signed divide EDX:EAX by r/m32, with result stored in EAX = Quotient, EDX = Remainder.
REX.W+ F7 /7 	IDIV r/m64 	M	R	RAX RDX	RAX RDX	E.CF E.OF E.SF E.ZF E.AF E.PF			V	NE		idivq		Signed divide RDX:RAX by r/m64, with result stored in RAX = Quotient, RDX = Remainder.
														
F6 /5	IMUL r/m8	M	R	AL	AX E.CF E.OF	E.SF E.ZF E.AF E.PF			V	V		imulb		AX= AL * r/m byte.
REX+ F6 /5	IMUL r/m8	M	R	AL	AX E.CF E.OF	E.SF E.ZF E.AF E.PF			V	V		imulb		AX= AL * r/m byte.
F7 /5 	IMUL r/m16 	M	R	AX	AX DX E.CF E.OF	E.SF E.ZF E.AF E.PF			V	V		imulw		DX:AX = AX * r/m word.
F7 /5 	IMUL r/m32 	M	R	EAX	RAX RDX E.CF E.OF	E.SF E.ZF E.AF E.PF			V	V		imull		EDX:EAX = EAX * r/m32.
REX.W+ F7 /5 	IMUL r/m64 	M	R	RAX	RAX RDX E.CF E.OF	E.SF E.ZF E.AF E.PF			V	NE		imulq		RDX:RAX = RAX * r/m64.
0F AF /r 	IMUL r16, r/m16 	RM	RW, R		E.CF E.OF	E.SF E.ZF E.AF E.PF			V	V		imulw		word register = word register * r/m16.
0F AF /r 	IMUL r32, r/m32 	RM	RW, R		E.CF E.OF	E.SF E.ZF E.AF E.PF			V	V		imull		doubleword register = doubleword register *  r/m32.
REX.W+ 0F AF /r 	IMUL r64, r/m64 	RM	RW, R		E.CF E.OF	E.SF E.ZF E.AF E.PF			V	NE		imulq		Quadword register = Quadword register *  r/m64.
6B /r ib 	IMUL r16, r/m16, imm8 	RMI	W, R, R		E.CF E.OF	E.SF E.ZF E.AF E.PF			V	V		imulw		word register = r/m16 * sign-extended immediate byte.
6B /r ib 	IMUL r32, r/m32, imm8 	RMI	W, R, R		E.CF E.OF	E.SF E.ZF E.AF E.PF			V	V		imull		doubleword register = r/m32 * sign- extended immediate byte.
REX.W+ 6B /r ib 	IMUL r64, r/m64, imm8 	RMI	W, R, R		E.CF E.OF	E.SF E.ZF E.AF E.PF			V	NE		imulq		Quadword register = r/m64 * sign-extended  immediate byte.
69 /r iw 	IMUL r16, r/m16, imm16 	RMI	W, R, R		E.CF E.OF	E.SF E.ZF E.AF E.PF			V	V		imulw		word register = r/m16 * immediate word.
69 /r id 	IMUL r32, r/m32, imm32 	RMI	W, R, R		E.CF E.OF	E.SF E.ZF E.AF E.PF			V	V		imull		doubleword register = r/m32 * immediate doubleword.
REX.W+ 69 /r id 	IMUL r64, r/m64, imm32 	RMI	W, R, R		E.CF E.OF	E.SF E.ZF E.AF E.PF			V	NE		imulq		Quadword register = r/m64 * immediate doubleword.
														
E4 ib 	IN AL, imm8 	I	W, R	E.IOPL E.VM					V	V		inb		Input byte from imm8 I/O port address into AL.
E5 ib 	IN AX, imm8 	I	W, R	E.IOPL E.VM					V	V		inw		Input word from imm8 I/O port address into AX.
E5 ib 	IN EAX, imm8 	I	W, R	E.IOPL E.VM					V	V		inl		Input dword from imm8 I/O port address into EAX.
EC 	IN AL,DX 	NP	W, R	E.IOPL E.VM					V	V		inb		Input byte from I/O port in DX into AL.
ED 	IN AX,DX 	NP	W, R	E.IOPL E.VM					V	V		inw		Input word from I/O port in DX into AX.
ED 	IN EAX,DX 	NP	W, R	E.IOPL E.VM					V	V		inl		Input doubleword from I/O port in DX into EAX.
														
FE /0 	INC r/m8 	M	RW		E.OF E.SF E.ZF E.AF E.PF				V	V		incb		Increment r/m byte by 1.
REX+ FE /0 	INC r/m8	M	RW		E.OF E.SF E.ZF E.AF E.PF				V	NE		incb		Increment r/m byte by 1.
FF /0 	INC r/m16 	M	RW		E.OF E.SF E.ZF E.AF E.PF				V	V		incw		Increment r/m word by 1.
FF /0 	INC r/m32 	M	RW		E.OF E.SF E.ZF E.AF E.PF				V	V		incl		Increment r/m doubleword by 1.
REX.W+ FF /0	INC r/m64 	M	RW		E.OF E.SF E.ZF E.AF E.PF				V	NE		incq		Increment r/m quadword by 1.
40 +rw 	INC r16 								NE	V				Increment word register by 1.
40 +rd 	INC r32 								NE	V				Increment doubleword register by 1.
														
6C 	INS m8, DX 	NP	I, R	E.IOPL E.VM E.DF RDI					V	V		ins		Input byte from I/O port specified in DX into memory location specified in ES:(E)DI or RDI.
6D 	INS m16, DX 	NP	I, R	E.IOPL E.VM E.DF RDI					V	V		ins		Input word from I/O port specified in DX into memory location specified in ES:(E)DI or RDI.
6D 	INS m32, DX 	NP	I, R	E.IOPL E.VM E.DF RDI					V	V		ins		Input doubleword from I/O port specified in DX into memory location specified in ES:(E)DI or RDI.
6C 	INSB 	NP		E.IOPL E.VM E.DF DX RDI					V	V		insb		Input byte from I/O port specified in DX into memory location specified with ES:(E)DI or RDI.
PREF.66+ 6D 	INSW 	NP		E.IOPL E.VM E.DF DX RDI					V	V		insw		Input word from I/O port specified in DX into memory location specified in ES:(E)DI or RDI.
6D 	INSD 	NP		E.IOPL E.VM E.DF DX RDI					V	V		insl		Input doubleword from I/O port specified in DX into memory location specified in ES:(E)DI or RDI.
														
66 0F 3A 21 /r ib 	INSERTPS xmm1, xmm2/m32, imm8	RMI	RW, R, R						V	V	SSE4_1	insertps		Insert a single precision floating-point value selected by imm8 from xmm2/m32 into xmm1 at the specified destination element specified by imm8 and zero out destination elements in xmm1 as indicated in imm8.
VEX.NDS.128.66.0F3A.WIG 21 /r ib	VINSERTPS xmm1, xmm2, xmm3/m32, imm8	RVMI	RZ, RW, R, R						V	V	AVX	vinsertps		Insert a single precision floating point value selected by imm8 from xmm3/m32 and merge into xmm2 at the specified destination element specified by imm8 and zero out destination elements in xmm1 as indicated in imm8.
														
CC 	INT 3 	NP	R	???	???	???			V	V		int		Interrupt 3-trap to debugger.
CD ib 	INT imm8 	I	R	???	???	???			V	V		int		Interrupt vector number specified by immediate byte.
CE 	INTO 								I	V				Interrupt 4-if overflow flag is 1.
														
0F 08 	INVD 						NO	YES	V	V				Flush internal caches; initiate flushing of external caches.
														
0F 01 /7 	INVLPG m 						NO	YES	V	V				Invalidate TLB Entry for page that contains m.
														
66 0F 38 82 /r 	INVPCID r32, m128								NE	V	INVPCID			Invalidates entries in the TLBs and paging-structure caches based on invalidation type in r32 and descriptor in m128.
66 0F 38 82 /r	INVPCID r64, m128	RM	R, R						V	NE	INVPCID	invpcid		Invalidates entries in the TLBs and paging-structure caches based on invalidation type in r64 and descriptor in m128.
														
PREF.66+ CF 	IRET 	NP		???	???	???			V	V		iretw		Interrupt return (16-bit operand size).
CF 	IRETD 	NP		???	???	???			V	V		iretl		Interrupt return (32-bit operand size).
REX.W+ CF 	IRETQ 	NP		???	???	???			V	NE		iretq		Interrupt return (64-bit operand size).
														
77 cb 	JA rel8 	D	R	E.CF E.ZF					V	V		ja		Jump short if above (CF=0 and ZF=0).
73 cb 	JAE rel8 	D	R	E.CF					V	V		jae		Jump short if above or equal (CF=0).
72 cb 	JB rel8 	D	R	E.CF					V	V		jb		Jump short if below (CF=1).
76 cb 	JBE rel8 	D	R	E.CF E.ZF					V	V		jbe		Jump short if below or equal (CF=1 or ZF=1).
72 cb 	JC rel8 	D	R	E.CF					V	V		jc		Jump short if carry (CF=1).
E3 cb 	JCXZ rel8 								NE	V				Jump short if CX register is 0.
E3 cb 	JECXZ rel8 	D	R	ECX					V	V		jecxz		Jump short if ECX register is 0.
E3 cb 	JRCXZ rel8 	D	R	RCX					V	NE		jrcxz		Jump short if RCX register is 0.
74 cb 	JE rel8 	D	R	E.ZF					V	V		je		Jump short if equal (ZF=1).
7F cb 	JG rel8 	D	R	E.ZF E.SF E.OF					V	V		jg		Jump short if greater (ZF=0 and SF=OF).
7D cb 	JGE rel8 	D	R	E.SF E.OF					V	V		jge		Jump short if greater or equal (SF=OF).
7C cb 	JL rel8 	D	R	E.SF E.OF					V	V		jl		Jump short if less (SF!= OF).
7E cb 	JLE rel8 	D	R	E.ZF E.SF E.OF					V	V		jle		Jump short if less or equal (ZF=1 or SF!= OF).
76 cb 	JNA rel8 	D	R	E.CF E.ZF					V	V		jna		Jump short if not above (CF=1 or ZF=1).
72 cb 	JNAE rel8 	D	R	E.CF					V	V		jnae		Jump short if not above or equal (CF=1).
73 cb 	JNB rel8 	D	R	E.CF					V	V		jnb		Jump short if not below (CF=0).
77 cb 	JNBE rel8 	D	R	E.CF E.ZF					V	V		jnbe		Jump short if not below or equal (CF=0 and ZF=0).
73 cb 	JNC rel8 	D	R	E.CF					V	V		jnc		Jump short if not carry (CF=0).
75 cb 	JNE rel8 	D	R	E.ZF					V	V		jne		Jump short if not equal (ZF=0).
7E cb 	JNG rel8 	D	R	E.ZF E.SF E.OF					V	V		jng		Jump short if not greater (ZF=1 or SF!= OF).
7C cb 	JNGE rel8 	D	R	E.SF E.OF					V	V		jnge		Jump short if not greater or equal (SF!= OF).
7D cb 	JNL rel8 	D	R	E.SF E.OF					V	V		jnl		Jump short if not less (SF=OF).
7F cb 	JNLE rel8 	D	R	E.ZF E.SF E.OF					V	V		jnle		Jump short if not less or equal (ZF=0 and SF=OF).
71 cb 	JNO rel8 	D	R	E.OF					V	V		jno		Jump short if not overflow (OF=0).
7B cb 	JNP rel8 	D	R	E.PF					V	V		jnp		Jump short if not parity (PF=0).
79 cb 	JNS rel8 	D	R	E.SF					V	V		jns		Jump short if not sign (SF=0).
75 cb 	JNZ rel8 	D	R	E.ZF					V	V		jnz		Jump short if not zero (ZF=0).
70 cb 	JO rel8 	D	R	E.OF					V	V		jo		Jump short if overflow (OF=1).
7A cb 	JP rel8 	D	R	E.PF					V	V		jp		Jump short if parity (PF=1).
7A cb 	JPE rel8 	D	R	E.PF					V	V		jpe		Jump short if parity even (PF=1).
7B cb 	JPO rel8 	D	R	E.PF					V	V		jpo		Jump short if parity odd (PF=0).
78 cb 	JS rel8 	D	R	E.SF					V	V		js		Jump short if sign (SF=1).
74 cb 	JZ rel8 	D	R	E.ZF					V	V		jz		Jump short if zero (ZF = 1).
0F 87 cw 	JA rel16 								NS	V				Jump near if above (CF=0 and ZF=0). Not supported in 64-bit mode.
0F 87 cd 	JA rel32 	D	R	E.CF E.ZF					V	V		ja		Jump near if above (CF=0 and ZF=0).
0F 83 cw 	JAE rel16 								NS	V				Jump near if above or equal (CF=0). Not supported in 64-bit mode.
0F 83 cd 	JAE rel32 	D	R	E.CF					V	V		jae		Jump near if above or equal (CF=0).
0F 82 cw 	JB rel16 								NS	V				Jump near if below (CF=1). Not supported in 64-bit mode.
0F 82 cd 	JB rel32 	D	R	E.CF					V	V		jb		Jump near if below (CF=1).
0F 86 cw 	JBE rel16 								NS	V				Jump near if below or equal (CF=1 or ZF=1). Not supported in 64-bit mode.
0F 86 cd 	JBE rel32 	D	R	E.CF E.ZF					V	V		jbe		Jump near if below or equal (CF=1 or ZF=1).
0F 82 cw 	JC rel16 								NS	V				Jump near if carry (CF=1). Not supported in 64-bit mode.
0F 82 cd 	JC rel32 	D	R	E.CF					V	V		jc		Jump near if carry (CF=1).
0F 84 cw 	JE rel16 								NS	V				Jump near if equal (ZF=1). Not supported in 64-bit mode.
0F 84 cd 	JE rel32 	D	R	E.ZF					V	V		je		Jump near if 0 (ZF=1).
0F 8F cw 	JG rel16 								NS	V				Jump near if greater (ZF=0 and SF=OF). Not supported in 64-bit mode.
0F 8F cd 	JG rel32 	D	R	E.ZF E.SF E.OF					V	V		jg		Jump near if greater (ZF=0 and SF=OF).
0F 8D cw 	JGE rel16 								NS	V				Jump near if greater or equal (SF=OF). Not supported in 64-bit mode.
0F 8D cd 	JGE rel32 	D	R	E.SF E.OF					V	V		jge		Jump near if greater or equal (SF=OF).
0F 8C cw 	JL rel16 								NS	V				Jump near if less (SF!= OF). Not supported in  64-bit mode.
0F 8C cd 	JL rel32 	D	R	E.SF E.OF					V	V		jl		Jump near if less (SF!= OF).
0F 8E cw 	JLE rel16 								NS	V				Jump near if less or equal (ZF=1 or SF!= OF).  Not supported in 64-bit mode.
0F 8E cd 	JLE rel32 	D	R	E.ZF E.SF E.OF					V	V		jle		Jump near if less or equal (ZF=1 or SF!= OF).
0F 86 cw 	JNA rel16 								NS	V				Jump near if not above (CF=1 or ZF=1). Not supported in 64-bit mode.
0F 86 cd 	JNA rel32 	D	R	E.CF E.ZF					V	V		jna		Jump near if not above (CF=1 or ZF=1).
0F 82 cw 	JNAE rel16 								NS	V				Jump near if not above or equal (CF=1). Not supported in 64-bit mode.
0F 82 cd 	JNAE rel32 	D	R	E.CF					V	V		jnae		Jump near if not above or equal (CF=1).
0F 83 cw 	JNB rel16 								NS	V				Jump near if not below (CF=0). Not supported in 64-bit mode.
0F 83 cd 	JNB rel32 	D	R	E.CF					V	V		jnb		Jump near if not below (CF=0).
0F 87 cw 	JNBE rel16 								NS	V				Jump near if not below or equal (CF=0 and ZF=0). Not supported in 64-bit mode.
0F 87 cd 	JNBE rel32 	D	R	E.CF E.ZF					V	V		jnbe		Jump near if not below or equal (CF=0 and ZF=0). 
0F 83 cw 	JNC rel16 								NS	V				Jump near if not carry (CF=0). Not supported in 64-bit mode.
0F 83 cd 	JNC rel32 	D	R	E.CF					V	V		jnc		Jump near if not carry (CF=0).
0F 85 cw 	JNE rel16 								NS	V				Jump near if not equal (ZF=0). Not supported in 64-bit mode.
0F 85 cd 	JNE rel32 	D	R	E.ZF					V	V		jne		Jump near if not equal (ZF=0).
0F 8E cw 	JNG rel16 								NS	V				Jump near if not greater (ZF=1 or SF != OF). Not supported in 64-bit mode.
0F 8E cd 	JNG rel32 	D	R	E.ZF E.SF E.OF					V	V		jng		Jump near if not greater (ZF=1 or SF != OF).
0F 8C cw 	JNGE rel16 								NS	V				Jump near if not greater or equal (SF != OF). Not supported in 64-bit mode.
0F 8C cd 	JNGE rel32 	D	R	E.SF E.OF					V	V		jnge		Jump near if not greater or equal (SF != OF).
0F 8D cw 	JNL rel16 								NS	V				Jump near if not less (SF=OF). Not supported in 64-bit mode.
0F 8D cd 	JNL rel32 	D	R	E.SF E.OF					V	V		jnl		Jump near if not less (SF=OF).
0F 8F cw 	JNLE rel16 								NS	V				Jump near if not less or equal (ZF=0 and SF=OF). Not supported in 64-bit mode.
0F 8F cd 	JNLE rel32 	D	R	E.ZF E.SF E.OF					V	V		jnle		Jump near if not less or equal (ZF=0 and SF=OF).
0F 81 cw 	JNO rel16 								NS	V				Jump near if not overflow (OF=0). Not supported in 64-bit mode.
0F 81 cd 	JNO rel32 	D	R	E.OF					V	V		jno		Jump near if not overflow (OF=0).
0F 8B cw 	JNP rel16 								NS	V				Jump near if not parity (PF=0). Not supported in 64-bit mode.
0F 8B cd 	JNP rel32 	D	R	E.PF					V	V		jnp		Jump near if not parity (PF=0).
0F 89 cw 	JNS rel16 								NS	V				Jump near if not sign (SF=0). Not supported in 64-bit mode.
0F 89 cd 	JNS rel32 	D	R	E.SF					V	V		jns		Jump near if not sign (SF=0).
0F 85 cw 	JNZ rel16 								NS	V				Jump near if not zero (ZF=0). Not supported in 64-bit mode.
0F 85 cd 	JNZ rel32 	D	R	E.ZF					V	V		jnz		Jump near if not zero (ZF=0).
0F 80 cw 	JO rel16 								NS	V				Jump near if overflow (OF=1). Not supported in 64-bit mode.
0F 80 cd 	JO rel32 	D	R	E.OF					V	V		jo		Jump near if overflow (OF=1).
0F 8A cw 	JP rel16 								NS	V				Jump near if parity (PF=1). Not supported in 64-bit mode.
0F 8A cd 	JP rel32 	D	R	E.PF					V	V		jp		Jump near if parity (PF=1).
0F 8A cw 	JPE rel16								NS	V				Jump near if parity even (PF=1). Not supported in 64-bit mode.
0F 8A cd 	JPE rel32 	D	R	E.PF					V	V		jpe		Jump near if parity even (PF=1).
0F 8B cw 	JPO rel16 								NS	V				Jump near if parity odd (PF=0). Not supported in 64-bit mode.
0F 8B cd 	JPO rel32 	D	R	E.PF					V	V		jpo		Jump near if parity odd (PF=0).
0F 88 cw 	JS rel16 								NS	V				Jump near if sign (SF=1). Not supported in 64-bit mode.
0F 88 cd 	JS rel32 	D	R	E.SF					V	V		js		Jump near if sign (SF=1).
0F 84 cw 	JZ rel16 								NS	V				Jump near if 0 (ZF=1). Not supported in 64-bit mode.
0F 84 cd 	JZ rel32 	D	R	E.ZF					V	V		jz		Jump near if 0 (ZF=1).
														
EB cb 	JMP rel8 	D	R		RIP				V	V		jmpq		Jump short, RIP = RIP + 8-bit displacement sign extended to 64-bits
E9 cw 	JMP rel16 								NS	V				Jump near, relative, displacement relative to next instruction. Not supported in 64-bit mode.
E9 cd 	JMP rel32 	D	R		RIP				V	V		jmpq		Jump near, relative, RIP = RIP + 32-bit displacement sign extended to 64-bits
FF /4 	JMP r/m16 								NS	V				Jump near, absolute indirect, address = zero-extended r/m16. Not supported in 64-bit mode.
FF /4 	JMP r/m32 								NS	V				Jump near, absolute indirect, address given in r/m32. Not supported in 64-bit mode.
FF /4 	JMP r/m64 	M	R		RIP				V	NE		jmpq		Jump near, absolute indirect, RIP = 64-Bit offset from register or memory
EA cd 	JMP ptr16:16 								I	V				Jump far, absolute, address given in operand
EA cp 	JMP ptr16:32 								I	V				Jump far, absolute, address given in operand
FF /5 	JMP m16:16 	D	R	???	???	???			V	V		jmpq		Jump far, absolute indirect, address given in m16:16
FF /5 	JMP m16:32 	D	R	???	???	???			V	V		jmpq		Jump far, absolute indirect, address given in m16:32.
REX.W+ FF /5 	JMP m16:64 	D	R	???	???	???			V	NE		jmpq		Jump far, absolute indirect, address given in m16:64.
														
9F 	LAHF 	NP		E.SF E.ZF E.PF E.AF E.CF	AH				V	V	LAHF_LM	lahf		Load: AH = EFLAGS(SF:ZF:0:AF:0:PF:1:CF).
														
0F 02 /r 	LAR r16, r16/m16 	RM	W, R		E.ZF		YES	NO	V	V		larw		r16 = access rights referenced by r16/m16
0F 02 /r 	LAR r32, r32/m16	RM	W, R		E.ZF		YES	NO	V	V		lar		reg = access rights referenced by r32/m16
REX.W+ 0F 02 /r 	LAR r64, r32/m16	RM	W, R		E.ZF		YES	NO	V	V		lar		reg = access rights referenced by r32/m16
														
F2 0F F0 /r 	LDDQU xmm1, m128	RM	W, R						V	V	PNI	lddqu		Load unaligned data from mem and return double quadword in xmm1.
VEX.128.F2.0F.WIG F0 /r	VLDDQU xmm1, m128	RM	Z, R						V	V	AVX	vlddqu		Load unaligned packed integer values from mem to xmm1.
VEX.256.F2.0F.WIG F0 /r	VLDDQU ymm1, m256	RM	W, R						V	V	AVX	vlddqu		Load unaligned packed integer values from mem to ymm1.
														
